date;PM10;NO2;O3;SO2;PM25;CO;TEMP;DV;PP;PA;VV;RS;UR;NOx;NO
25/10/2019 19:30;;39,18;;;14;0,762;23,51;130,73;0;910,94;0,85;;73;;
25/10/2019 20:30;;21,74;;;11;0,409;24,17;36,06;0;911,28;1,24;;66;;
25/10/2019 21:30;;9,55;;;12;0,274;24,6;17,56;0;912,1;1,71;;63;;
25/10/2019 22:30;;3,43;;;14;0,167;23,99;30,83;0;912,14;2,67;;64;;
25/10/2019 23:30;;2,29;;;14;;23,45;50,92;0;912,21;2,45;;64;;
26/10/2019 00:30;;0,89;;;12;;22,27;63,71;0;912,03;2,1;;65;;
26/10/2019 01:30;;0,87;;;11;;22,09;22,91;0;911,5;1,88;;67;;
26/10/2019 02:30;;0,68;;;8;;21,79;38,73;0;911,34;2,38;;69;;
26/10/2019 03:30;;0,64;;;7;;21,54;23,34;0;911,78;2,41;0;72;;
26/10/2019 04:30;;0,67;;;18;;21,24;17,17;0;912,45;2,39;0;73;;
26/10/2019 05:30;;2,12;;;6;;20,96;16,66;0;912,79;1,77;13,96;75;;
26/10/2019 06:30;;8,32;;;7;;22,04;3,61;0;913,36;1,91;145,79;72;;
26/10/2019 07:30;;17,39;;;13;0,145;24,37;351,24;0;913,94;1,76;353,97;64;;
26/10/2019 08:30;;17,57;;;12;0,187;27,38;340,29;0;914,12;1,65;615,48;55;;
26/10/2019 09:30;;16,98;;;13;0,208;28,41;337,02;0;913,92;2,49;685,2;49;;
26/10/2019 10:30;;18,15;;;14;0,233;29,63;335,88;0;913,47;2,3;895,31;45;;
26/10/2019 11:30;;16,89;;;17;0,264;31,31;330,66;0;912,89;1,9;871,58;39;;
26/10/2019 12:30;;16,33;;;17;0,262;32,38;323,27;0;911,92;1,88;919,96;36;;
26/10/2019 13:30;;14,27;;;10;0,235;33,55;324,35;0;910,56;1,85;793,92;32;;
26/10/2019 14:30;;19,11;;;21;0,26;34,03;332,6;0;909,3;2,33;598,06;31;;
26/10/2019 15:30;;;;;;;;;;;;;;;
26/10/2019 16:30;;;;;;;;;;;;;;;
26/10/2019 17:30;;;;;13;0,136;;;;;;;;;
26/10/2019 18:30;;;;;9;0,17;;;;;;;;;
26/10/2019 19:30;;;;;17;0,31;;;;;;;;;
26/10/2019 20:30;;;;;17;0,24;;;;;;;;;
26/10/2019 21:30;;;;;9;0,273;;;;;;;;;
26/10/2019 22:30;;;;;14;0,17;;;;;;;;;
26/10/2019 23:30;;;;;9;0,186;;;;;;;;;
27/10/2019 00:30;;;;;7;0,164;;;;;;;;;
27/10/2019 01:30;;;;;10;0,153;;;;;;;;;
27/10/2019 02:30;;;;;10;;;;;;;;;;
27/10/2019 03:30;;;;;8;;;;;;;;;;
27/10/2019 04:30;;;;;9;;;;;;;;;;
27/10/2019 05:30;;;;;8;0,156;;;;;;;;;
27/10/2019 06:30;;;;;;;;;;;;;;;
27/10/2019 07:30;;;;;6;0,141;;;;;;;;;
27/10/2019 08:30;;;;;5;0,121;;;;;;;;;
27/10/2019 09:30;;;;;7;0,162;;;;;;;;;
27/10/2019 10:30;;;;;7;0,184;;;;;;;;;
27/10/2019 11:30;;;;;10;0,193;;;;;;;;;
27/10/2019 12:30;;;;;9;0,199;;;;;;;;;
27/10/2019 13:30;;;;;11;0,183;;;;;;;;;
27/10/2019 14:30;;;;;9;0,174;;;;;;;;;
27/10/2019 15:30;;;;;9;0,171;;;;;;;;;
27/10/2019 16:30;;;;;10;0,173;;;;;;;;;
27/10/2019 17:30;;;;;10;0,163;;;;;;;;;
27/10/2019 18:30;;;;;11;0,143;;;;;;;;;
27/10/2019 19:30;;;;;9;0,123;;;;;;;;;
27/10/2019 20:30;;;;;8;;;;;;;;;;
27/10/2019 21:30;;;;;14;;;;;;;;;;
27/10/2019 22:30;;;;;12;;;;;;;;;;
27/10/2019 23:30;;;;;7;;;;;;;;;;
28/10/2019 00:30;;;;;4;;;;;;;;;;
28/10/2019 01:30;;;;;11;;;;;;;;;;
28/10/2019 02:30;;;;;9;;;;;;;;;;
28/10/2019 03:30;;;;;8;;;;;;;;;;
28/10/2019 04:30;;;;;12;;;;;;;;;;
28/10/2019 05:30;;;;;14;;;;;;;;;;
28/10/2019 06:30;;;;;14;;;;;;;;;;
28/10/2019 07:30;;;;;11;0,129;;;;;;;;;
28/10/2019 08:30;;;;;12;0,158;;;;;;;;;
28/10/2019 09:30;;;;;7;0,168;;;;;;;;;
28/10/2019 10:30;;;;;10;0,204;;;;;;;;;
28/10/2019 11:30;;;;;12;0,236;;;;;;;;;
28/10/2019 12:30;;;;;10;0,255;;;;;;;;;
28/10/2019 13:30;;;;;18;0,264;;;;;;;;;
28/10/2019 14:30;;;;;18;;;;;;;;;;
28/10/2019 15:30;;;;;;;;;;;;;;;
28/10/2019 16:30;;;;;21;0,436;;;;;;;;;
28/10/2019 17:30;;;;;18;0,54;;;;;;;;;
28/10/2019 18:30;;;;;16;0,433;;;;;;;;;
28/10/2019 19:30;;;;;30;0,64;;;;;;;;;
28/10/2019 20:30;;;;;18;0,414;;;;;;;;;
28/10/2019 21:30;;;;;18;0,381;;;;;;;;;
28/10/2019 22:30;;;;;7;0,224;;;;;;;;;
28/10/2019 23:30;;;;;15;0,246;;;;;;;;;
29/10/2019 00:30;;;;;12;0,225;;;;;;;;;
29/10/2019 01:30;;;;;6;0,152;;;;;;;;;
29/10/2019 02:30;;;;;6;0,12;;;;;;;;;
29/10/2019 03:30;;;;;10;0,101;;;;;;;;;
29/10/2019 04:30;;;;;8;;;;;;;;;;
29/10/2019 05:30;;;;;5;;;;;;;;;;
29/10/2019 06:30;;;;;14;0,219;;;;;;;;;
29/10/2019 07:30;;;;;12;0,205;;;;;;;;;
29/10/2019 08:30;;;;;20;0,245;;;;;;;;;
29/10/2019 09:30;;;;;;;;;;;;;;;
29/10/2019 10:30;;18,57;;;12;0,245;28,5;346,01;0;911,75;2,49;881,06;49;;
29/10/2019 11:30;;21,5;;;11;0,304;29,63;335,9;0;911,45;2,35;889,99;45;;
29/10/2019 12:30;;21,07;;;12;0,313;30,76;330,52;0;910,58;2,51;978,67;42;;
29/10/2019 13:30;;21,22;;;18;0,293;32,21;329,63;0;909,1;2,21;888,31;38;;
29/10/2019 14:30;;26,59;;;10;0,352;30,45;334,64;0;908,1;2,19;233,54;40;;
29/10/2019 15:30;;22,07;;;17;0,324;30,18;344,43;0;907,7;2,22;225,11;42;;
29/10/2019 16:30;;;;;;;;;;;;;;;
29/10/2019 17:30;;29,37;;;;0,385;18,38;302,53;19,4;911,45;2,26;0,01;93;;
29/10/2019 18:30;21;57,65;;;14;0,716;19,44;338,7;1,4;911,14;0,86;;;;
29/10/2019 19:30;16;40,72;;;14;0,535;19,18;279,71;3,2;911,73;0,87;;94;;
29/10/2019 20:30;14;32,1;;;;0,596;18,82;324,67;2;912,92;1,06;;94;;
29/10/2019 21:30;16;23,51;;;;0,499;18,81;330,88;0,6;913,59;1,09;;95;;
29/10/2019 22:30;20;12,46;;;;0,499;18,87;336,9;0,2;913,7;0,92;;95;;
29/10/2019 23:30;20;10,38;;;13;0,3;18,66;339,74;0,6;913,07;0,99;;;;
30/10/2019 00:30;13;5,09;;;;0,21;18,33;345,38;0;912,46;0,54;;96;;
30/10/2019 01:30;13;3,56;;;10;0,138;18,07;349,64;0;911,76;0,58;;96;;
30/10/2019 02:30;;;;;;;;;;;;;;;
30/10/2019 03:30;8;2,03;;;6;;17,84;29,87;0;910,6;0,48;0;96;;
30/10/2019 04:30;;1,1;;;;;17,45;82,93;0,2;910,4;0,43;0;97;;
30/10/2019 05:30;;;;;;;;;;;;;;;
30/10/2019 06:30;72;26,77;;;25;0,414;20,18;345,83;0;911,06;0,7;208,28;92;;
30/10/2019 07:30;27;34,06;;;13;0,299;24,16;351,14;0;911,36;1,51;428,41;65;;
30/10/2019 08:30;22;25,22;;;15;0,293;25,66;346,97;0;911,83;1,95;635,91;61;;
30/10/2019 09:30;;24,6;;;;0,34;26,96;339,94;0;911,79;1,9;786,33;56;;
30/10/2019 10:30;27;18,99;;;18;0,318;28,06;340,49;0;911,62;2,12;917,58;52;;
30/10/2019 11:30;;21,65;;;18;0,304;29,1;343,68;0;911,3;1,81;736,81;48;;
30/10/2019 12:30;;23,82;;;16;0,289;29,39;345,61;0;910,76;2,02;557,34;47;;
30/10/2019 13:30;19;22,37;;;17;0,289;29,29;343,04;0;909,89;1,67;350,81;46;;
30/10/2019 14:30;27;36,42;;;9;0,406;29,48;328,53;0;909,28;1,72;332,85;44;;
30/10/2019 15:30;25;22,99;;;15;0,313;28,8;350,92;0;909,35;2,71;424,95;52;;
30/10/2019 16:30;23;15,44;;;14;0,27;26,31;99,49;0;909,81;2,2;168,46;58;;
30/10/2019 17:30;;21,31;;;16;0,278;24,51;159;0;910,38;1,83;49,89;64;;
30/10/2019 18:30;22;32,44;;;15;0,348;24,13;358,47;0;911,17;2,23;0,05;66;;
30/10/2019 19:30;25;24,1;;;18;0,278;22,89;359,62;0;912,13;1,99;0;74;;
30/10/2019 20:30;20;8,32;;;12;0,165;22,34;105,86;0;912,72;1,7;0,01;71;;
30/10/2019 21:30;16;6,75;;;10;0,156;22,33;166,76;0;912,91;1,27;;69;;
30/10/2019 22:30;;5,54;;;9;0,234;22,24;277,71;0;913,23;1,04;;70;;
30/10/2019 23:30;19;8,9;;;14;0,182;20,9;312,17;0;913,01;2,28;;78;;
31/10/2019 00:30;11;2,67;;;10;0,133;20,16;319,01;0;912,29;0,93;0;84;;
31/10/2019 01:30;24;4;;;10;0,166;20,02;340,2;0;911,65;0,33;0;88;;
31/10/2019 02:30;23;4,1;;;21;0,182;20,23;340,91;0;911,61;0,9;0,01;88;;
31/10/2019 03:30;27;3,49;;;14;0,156;19,97;340,39;0;911,44;1,01;0,01;86;;
31/10/2019 04:30;20;3,15;;;17;0,123;19,71;336,77;0;911,6;0,6;0,03;86;;
31/10/2019 05:30;48;11,26;;;18;0,225;20,16;336,51;0;912,43;0,5;25,68;84;;
31/10/2019 06:30;31;18,58;;;15;0,235;22,81;0,67;0;912,8;1,34;209,04;71;;
31/10/2019 07:30;21;19,83;;;16;0,187;24,96;18,38;0;913,06;2,23;397,65;62;;
31/10/2019 08:30;;20,27;;;17;0,242;26,44;0,94;0;913,6;2,13;616,78;58;;
31/10/2019 09:30;26;15,59;;;18;0,231;28,04;26,51;0;913,83;2,03;686,9;54;;
31/10/2019 10:30;;13,22;;;19;0,248;27,81;71,26;0;913,63;1,69;456,66;53;;
31/10/2019 11:30;26;17,18;;;18;0,258;28,32;356,61;0;913,23;2,29;479,67;54;;
31/10/2019 12:30;;20,14;;;20;0,272;28,75;352,53;0;912,49;2,55;575,57;53;;
31/10/2019 13:30;21;17,74;;;19;0,248;29,95;347,67;0;911,65;2,73;787,63;48;;
31/10/2019 14:30;;15,95;;;18;0,201;28,26;39,66;0;910,96;2,44;158,82;49;;
31/10/2019 15:30;;;;;;;;;;;;;;;
31/10/2019 16:30;31;29,66;;;22;0,35;24,73;143,32;0;910,97;1,46;16,41;63;;
31/10/2019 17:30;28;33,62;;;17;0,364;23,7;147,08;0;910,47;1,09;4,9;69;;
31/10/2019 18:30;26;30,85;;;19;0,321;23,52;126,2;0;910,31;1,13;;69;;
31/10/2019 19:30;27;21,55;;;12;0,25;23,35;38,98;0;911,01;1,07;;68;;
31/10/2019 20:30;;15,09;;;139;0,251;23,02;129,31;0;911,57;1,13;;69;;
31/10/2019 21:30;25;12,95;;;22;0,285;21,82;34,79;0;911,88;0,37;;74;;
31/10/2019 22:30;41;11,2;;;21;0,543;21,49;163,82;0;911,91;0,82;;75;;
31/10/2019 23:30;30;9,22;;;19;0,452;21,02;157,8;0;911,33;0,51;;77;;
01/11/2019 00:30;18;1,25;;;15;0,148;21,8;130,63;0;911,38;1,13;;70;;
01/11/2019 01:30;14;0,87;;;10;;22,09;127,37;0;911,09;1,07;;69;;
01/11/2019 02:30;18;1,79;;;11;0,118;22,48;335,73;0;910,7;0,66;;66;;
01/11/2019 03:30;14;1;;;;;22,22;159,43;0;910,76;0,83;0;67;;
01/11/2019 04:30;14;1,19;;;8;;21,82;164,66;0;911,26;1,04;0;68;;
01/11/2019 05:30;18;3,43;;;7;;21,3;143,76;0;911,76;1,08;12,33;70;;
01/11/2019 06:30;20;6,79;;;14;;23,69;121,75;0;912,23;1,34;180,61;63;;
01/11/2019 07:30;14;9,7;;;;0,106;25,9;91,78;0;912,63;2,02;395,1;56;;
01/11/2019 08:30;26;11,59;;;12;0,158;27,31;42,44;0;913,12;2,38;595,71;53;;
01/11/2019 09:30;28;16,67;;;17;0,227;28,89;346,85;0;913,29;2,53;786,64;51;;
01/11/2019 10:30;24;13,42;;;8;0,232;29,51;0,82;0;913,17;2,13;604,21;48;;
01/11/2019 11:30;29;23,98;;;17;0,363;28,14;348,42;0;912,63;1,8;196,73;51;;
01/11/2019 12:30;;17,59;;;22;0,323;26,4;150,56;0;911,88;2,18;264,86;60;;
01/11/2019 13:30;21;14,51;;;15;0,285;27,52;140,84;0;911,03;2,15;353,1;57;;
01/11/2019 14:30;15;26,21;;;14;0,298;20,52;300,13;6,2;911,71;2,55;1,69;81;;
01/11/2019 15:30;;32,1;;;14;0,325;19,32;130,39;1,8;911,23;1,87;4,66;87;;
01/11/2019 16:30;;;;;;;19,77;157,8;;910,94;1,8;20,24;;;
01/11/2019 17:30;16;47,75;;;10;0,555;19,88;242,42;0,4;911,37;1,02;8,3;86;;
01/11/2019 18:30;7;33,18;;;;0,299;19,27;220,66;0,8;912,32;1,35;;86;;
01/11/2019 19:30;11;28,84;;;;0,314;19,06;356,3;0,2;912,55;1,41;;85;;
01/11/2019 20:30;45;14,73;;;11;0,206;19,59;358,99;0;912,94;1,55;;81;;
01/11/2019 21:30;48;13,27;;;13;0,256;20;349,53;0;913,35;1,26;;82;;
01/11/2019 22:30;4;2,04;;;;;20,1;80,47;0;913,57;2,08;;81;;
01/11/2019 23:30;6;2,98;;;;0,1;19,81;46,22;0;913,34;1,16;;82;;
02/11/2019 00:30;11;0,91;;;6;;19,63;47,53;0;912,65;1,41;;83;;
02/11/2019 01:30;9;0,76;;;6;;19,79;29,84;0;911,96;1,23;;81;;
02/11/2019 02:30;7;0,61;;;;;19,9;19,64;0;911,52;1,88;;79;;
02/11/2019 03:30;7;0,48;;;;;19,75;70,9;0;911,74;1,43;0;80;;
02/11/2019 04:30;11;0,46;;;6;;19,41;55,63;0;912,09;1,27;0;82;;
02/11/2019 05:30;20;3,38;;;6;;19,77;8,46;0;912,61;0,84;33,37;80;;
02/11/2019 06:30;;;;;;;;;;;;;;;
02/11/2019 07:30;6;8,22;;;;;22,15;9,43;0;913,37;2,31;272,45;69;;
02/11/2019 08:30;6;6,36;;;3;;22,39;33,49;0;913,89;2,16;236,93;68;;
02/11/2019 09:30;10;4,72;;;9;;23,67;19,09;0;913,92;2,34;489,01;65;;
02/11/2019 10:30;9;4,32;;;;0,111;25,21;27,69;0;913,48;2,74;612,47;59;;
02/11/2019 11:30;9;5,32;;;6;0,136;25,74;15,17;0;912,92;2,17;554,7;57;;
02/11/2019 12:30;10;7,81;;;5;0,171;27,53;354,13;0;911,99;2,61;710,02;51;;
02/11/2019 13:30;8;6,95;;;7;0,167;28,02;358,98;0;911,13;2,23;507,14;48;;
02/11/2019 14:30;10;5,7;;;8;0,16;27,19;39,64;0;910,47;2,27;350,15;51;;
02/11/2019 15:30;13;6,03;;;6;0,17;26,9;18,37;0;910,04;2;271,93;52;;
02/11/2019 16:30;13;6,75;;;;0,163;26,74;14,68;0;909,93;2,13;208,42;53;;
02/11/2019 17:30;;8,05;;;14;0,165;25,42;8,46;0;910,11;2,04;58,32;57;;
02/11/2019 18:30;13;10,96;;;10;0,166;23,24;7,65;0;910,84;2,11;0,05;64;;
02/11/2019 19:30;12;8,45;;;;0,142;22,61;6,58;0;911,35;1,96;;68;;
02/11/2019 20:30;7;4,82;;;;0,101;21,97;20,59;0;911,91;2,13;;69;;
02/11/2019 21:30;9;3,64;;;7;;21,13;11,47;0;912,33;2,22;;71;;
02/11/2019 22:30;;2,12;;;8;;20,4;15,7;0;912,46;1,97;;74;;
02/11/2019 23:30;7;1,82;;;;;20;16,58;0;911,91;1,87;;76;;
03/11/2019 00:30;7;;;;;;;;;;;;;;
03/11/2019 01:30;6;0,71;;;;;19,92;16,66;0;911,37;2,5;;76;;
03/11/2019 02:30;10;0,94;;;;;20,06;356,95;0;910,78;1,71;;77;;
03/11/2019 03:30;6;0,63;;;;;19,75;0,4;0;910,41;1,99;;78;;
03/11/2019 04:30;;0,5;;;;;19,57;0,62;0;910,39;1,65;0;78;;
03/11/2019 05:30;2;;;;;;;;;;;;;;
03/11/2019 06:30;9;2,07;;;5;;19,4;15,19;0;910,93;2,26;10,73;77;;
03/11/2019 07:30;7;4,37;;;;;20,69;24,27;0;911,42;2,01;165,54;72;;
03/11/2019 08:30;9;5,25;;;5;;23,26;12,5;0;911,62;2,45;438,47;63;;
03/11/2019 09:30;9;4,09;;;2;;24,63;7,66;0;911,79;2,33;624,68;59;;
03/11/2019 10:30;8;6,31;;;7;;26,19;358,42;0;911,49;2,14;829,51;56;;
03/11/2019 11:30;8;6,14;;;5;0,123;27,74;349,2;0;910,93;1,94;944,91;51;;
03/11/2019 12:30;;10,21;;;8;0,176;28,62;336,58;0;909,9;2,07;868,14;48;;
03/11/2019 13:30;5;9,3;;;;0,2;29,58;333,01;0;908,86;2,34;942,96;43;;
03/11/2019 14:30;;8,64;;;11;0,183;31,03;332,09;0;907,84;1,84;732,93;38;;
03/11/2019 15:30;6;10,71;;;;0,18;31,31;333,51;0;907,08;1,99;624,78;36;;
03/11/2019 16:30;9;11,77;;;;0,201;31,52;322,36;0;906,76;2,05;397,11;35;;
03/11/2019 17:30;10;17,08;;;;0,222;31,71;317,15;0;906,56;2,04;287,79;35;;
03/11/2019 18:30;;23,62;;;7;0,28;30,82;320,83;0;906,74;2,03;102,38;36;;
03/11/2019 19:30;20;27,75;;;8;0,336;27,76;303,99;0;907,26;1,55;0,39;43;;
03/11/2019 20:30;19;21,79;;;18;0,436;26,32;260,23;0;907,95;1,01;;50;;
03/11/2019 21:30;15;14,81;;;;0,301;24,93;346,78;0;908,64;1,1;;58;;
03/11/2019 22:30;7;4,47;;;;0,165;24,19;353,04;0;909,17;1,13;;61;;
03/11/2019 23:30;12;6,79;;;11;0,195;23,34;356,91;0;909,52;1,07;;65;;
04/11/2019 00:30;16;1,89;;;6;0,14;22,85;127,3;0;909,31;1,05;;67;;
04/11/2019 01:30;12;2,09;;;7;0,12;21,95;114,75;0;908,94;0,77;;71;;
04/11/2019 02:30;15;2,61;;;7;0,133;21,06;358,72;0;908,4;0,4;;74;;
04/11/2019 03:30;14;1,8;;;13;;20,82;354,09;0;908,38;0,54;;74;;
04/11/2019 04:30;12;1,84;;;11;;20,37;46;0;908,53;0,55;0;76;;
04/11/2019 05:30;11;4,48;;;10;;19,84;131,84;0;908,88;0,34;0;79;;
04/11/2019 06:30;17;13,29;;;10;0,104;19,74;101,02;0;909,26;0,41;13,92;80;;
04/11/2019 07:30;29;35,52;;;20;0,332;24,2;328,4;0;909,68;0,47;208,29;65;;
04/11/2019 08:30;34;36,96;;;15;0,406;27,31;338,14;0;909,99;2,03;431,88;53;;
04/11/2019 09:30;26;25,87;;;17;0,291;28,51;341,8;0;910,2;2,23;628,27;49;;
04/11/2019 10:30;;17,26;;;11;0,265;30,11;349,15;0;910,19;1,58;808,34;45;;
04/11/2019 11:30;17;17,62;;;;0,255;31,03;340,74;0;909,64;2,12;897,26;40;;
04/11/2019 12:30;21;19,66;;;18;0,259;32,81;338,88;0;909,1;2,18;1010,64;33;;
04/11/2019 13:30;;26,19;;;16;0,305;33,18;337,56;0;908,45;2,1;823,33;30;;
04/11/2019 14:30;19;23,97;;;17;0,298;33,88;336,03;0;907,52;1,76;598,24;27;;
04/11/2019 15:30;;24,09;;;;0,3;33,08;6,57;0;906,63;1,78;389,63;27;;
04/11/2019 16:30;26;15,89;;;15;0,255;34,67;20,44;0;905,99;1,98;485,85;24;;
04/11/2019 17:30;31;23,08;;;15;0,268;34,85;1,34;0;905,85;1,4;302,71;23;;
04/11/2019 18:30;;34,11;;;14;0,323;33,42;355,62;0;906,24;1,32;97,29;26;;
04/11/2019 19:30;25;23,68;;;16;0,299;30,24;29,51;0;906,73;1,6;0,25;35;;
04/11/2019 20:30;;15,18;;;25;0,264;28,91;31,1;0;907,43;1,42;;38;;
04/11/2019 21:30;39;9,21;;;24;0,23;28,19;13,3;0;908,31;1,95;;41;;
04/11/2019 22:30;22;3,38;;;;0,158;27,29;27,04;0;909,21;1,89;;47;;
04/11/2019 23:30;22;4,95;;;;0,184;26,51;10,68;0;909,38;1,29;;50;;
05/11/2019 00:30;;3,19;;;14;0,167;25,43;3,28;0;908,99;0,77;;53;;
05/11/2019 01:30;15;2,51;;;14;0,147;24,57;118,87;0;908,58;1,05;;57;;
05/11/2019 02:30;17;2,73;;;10;0,135;23,6;161,51;0;908,29;0,69;;61;;
05/11/2019 03:30;17;4,49;;;12;0,138;23,11;15,04;0;908,32;;;63;;
05/11/2019 04:30;19;2,47;;;;0,156;22,7;5,59;0;908,85;0,49;0;65;;
05/11/2019 05:30;18;8,83;;;17;0,144;21,97;346,69;0;909,48;0,49;0;69;;
05/11/2019 06:30;54;27,18;;;26;0,389;22,5;326,39;0;910,34;0,63;17,55;66;;
05/11/2019 07:30;50;48,26;;;26;0,526;25,76;323,76;0;911,12;1,1;195,49;57;;
05/11/2019 08:30;24;34,71;;;;0,406;28,57;295,37;0;911,42;1,48;411,21;49;;
05/11/2019 09:30;;29,83;;;21;0,345;29,9;314,11;0;911,63;1,82;610,93;45;;
05/11/2019 10:30;29;29,57;;;22;0,353;31,06;316,03;0;911,43;1,98;781,11;42;;
05/11/2019 11:30;30;24,21;;;19;0,346;32,01;326,58;0;911,06;2,33;884,82;39;;
05/11/2019 12:30;28;22,44;;;15;0,334;33,35;319,82;0;910,49;2,64;984,45;36;;
05/11/2019 13:30;;21,57;;;13;0,335;34,01;323,6;0;909,69;2,64;850,42;33;;
05/11/2019 14:30;;20,92;;;15;0,301;34,66;321,87;0;908,68;2,72;829,5;32;;
05/11/2019 15:30;28;24,1;;;13;0,303;34,38;303,14;0;907,93;3,18;579,16;33;;
05/11/2019 16:30;;26,21;;;12;0,335;28,27;351,09;0,2;908,27;2,72;32,26;59;;
05/11/2019 17:30;48;57,37;;;21;0,626;25,42;279,4;0;907,79;1,39;41,61;71;;
05/11/2019 18:30;65;70,02;;;23;0,756;26,73;187,26;0;907,97;1,34;37,06;66;;
05/11/2019 19:30;;57,75;;;26;0,873;26,49;184,04;0;907,97;1,09;0,47;64;;
05/11/2019 20:30;61;39,71;;;27;1,001;25,76;214,19;0;908,34;0,76;;66;;
05/11/2019 21:30;58;27,87;;;28;0,758;25,62;173,33;0;909,21;0,92;;65;;
05/11/2019 22:30;52;15,99;;;30;0,731;25,24;177,4;0;909,99;0,75;;66;;
05/11/2019 23:30;45;14,69;;;25;0,694;25,24;232,49;0;909,94;0,79;;65;;
06/11/2019 00:30;34;5,76;;;25;0,437;24,41;268,22;0;909,33;0,4;;66;;
06/11/2019 01:30;39;6,91;;;23;0,553;24;354,56;0;909,27;0,7;;68;;
06/11/2019 02:30;44;7,58;;;32;0,658;23,87;341,11;0;909,06;0,83;;72;;
06/11/2019 03:30;32;4,46;;;26;0,328;23,82;354,34;0;908,9;1,24;;70;;
06/11/2019 04:30;17;1,16;;;16;0,131;24,37;114,18;0;909,5;1,65;0;64;;
06/11/2019 05:30;11;2,84;;;;;23,6;239,43;0;910,34;1,33;0;68;;
06/11/2019 06:30;10;6,52;;;;;23,29;146,19;0;910,63;1,69;25,39;71;;
06/11/2019 07:30;16;15,45;;;;0,139;23,88;79,45;0;911,31;1,66;130,59;69;;
06/11/2019 08:30;18;17,09;;;16;0,168;27,84;39,05;0;911,57;1,41;485,16;57;;
06/11/2019 09:30;;21,53;;;;0,243;29,74;359,88;0;911,42;2,08;668,77;50;;
06/11/2019 10:30;26;;;;19;;;;;;;;;;
06/11/2019 11:30;;19,44;;;20;0,232;31,88;341,97;0;910,78;2,23;937,49;44;;
06/11/2019 12:30;29;21,75;;;15;0,234;32,8;331,85;0;910,33;2,25;895,23;40;;
06/11/2019 13:30;;24,67;;;19;0,263;33,61;342,13;0;909,45;1,83;695,08;38;;
06/11/2019 14:30;24;27,04;;;13;0,278;33,14;338,26;0;908,54;2,31;361,53;36;;
06/11/2019 15:30;;28,16;;;22;0,333;32,99;329,13;0;907,95;1,96;339,28;35;;
06/11/2019 16:30;23;28,8;;;14;0,334;33,98;335,35;0;907,41;1,69;374,59;32;;
06/11/2019 17:30;46;33,02;;;12;0,316;32,13;299,43;0;907,48;2,27;103,85;38;;
06/11/2019 18:30;;;;;;;;;;;;;;;
06/11/2019 19:30;27;34,41;;;21;0,487;22,79;235,14;0;908,52;1,62;1,57;82;;
06/11/2019 20:30;57;20,99;;;20;0,501;24,21;313,86;0,2;909,05;1,32;;74;;
06/11/2019 21:30;27;8,35;;;17;0,295;24,94;19,42;0;909,57;2,14;;70;;
06/11/2019 22:30;22;2,54;;;19;0,207;24,09;111,85;0;909,99;2,66;;72;;
06/11/2019 23:30;20;2,65;;;16;0,182;23,6;32,82;0;910,27;2,07;;72;;
07/11/2019 00:30;14;0,73;;;10;0,117;22,81;76,65;0;910,11;2,07;;74;;
07/11/2019 01:30;;;;;;;;;;;;;;;
07/11/2019 02:30;19;0,53;;;14;;22,5;38,07;0;909,51;1,97;;76;;
07/11/2019 03:30;25;0,47;;;16;;22,74;27,72;0;909,24;2,89;;73;;
07/11/2019 04:30;25;0,56;;;;;22,58;27,41;0;909,96;2,24;0;73;;
07/11/2019 05:30;23;1,97;;;;;22,31;11,98;0;910,35;1,65;0;74;;
07/11/2019 06:30;41;12,35;;;24;0,121;22,17;348,87;0;911,48;1,54;10,05;74;;
07/11/2019 07:30;38;26,83;;;26;0,164;22,73;351,31;0;912,22;1,65;88,18;70;;
07/11/2019 08:30;30;24,82;;;17;0,191;23,52;3,48;0;912,85;1,86;227,03;65;;
07/11/2019 09:30;26;14,59;;;12;0,153;24,84;16,99;0;913,21;1,77;382,32;61;;
07/11/2019 10:30;25;10,61;;;20;0,144;27,63;28,73;0;912,98;2,43;714,91;53;;
07/11/2019 11:30;23;8,02;;;18;0,145;27,55;26,94;0;912,37;2,92;783,36;54;;
07/11/2019 12:30;29;15,2;;;17;0,211;29,01;348,46;0;911,36;2,48;731,49;52;;
07/11/2019 13:30;;17,95;;;21;0,236;30,08;346,05;0;910,43;2,25;651,2;48;;
07/11/2019 14:30;22;12,78;;;;0,186;30,51;8,6;0;909,52;2,36;577,52;46;;
07/11/2019 15:30;27;19,41;;;18;0,223;31,26;347,18;0;908,76;2,1;567,36;44;;
07/11/2019 16:30;;25,86;;;20;0,256;32,21;336,58;0;908,24;1,96;546,01;40;;
07/11/2019 17:30;29;33,33;;;26;0,306;30,96;337,85;0;907,66;1,79;225,19;41;;
07/11/2019 18:30;28;26,48;;;19;0,292;29,48;355,68;0;907,7;1,25;69,45;44;;
07/11/2019 19:30;33;17,22;;;20;0,273;27,54;40,15;0;908,05;1,53;0,03;49;;
07/11/2019 20:30;;12,45;;;18;0,238;26,49;13,74;0;908,52;2,02;;54;;
07/11/2019 21:30;29;7,31;;;20;0,197;25,88;30,03;0;908,95;1,81;;56;;
07/11/2019 22:30;27;2,77;;;22;0,173;25,42;21,87;0;909,23;2,13;;57;;
07/11/2019 23:30;24;2,94;;;15;0,159;24,87;22,39;0;909,11;2;;58;;
